"time_epoch","time","temp_c","temp_f","is_day","condition","wind_mph","wind_kph","wind_degree","wind_dir","pressure_mb","pressure_in","precip_mm","precip_in","snow_cm","humidity","cloud","feelslike_c","feelslike_f","windchill_c","windchill_f","heatindex_c","heatindex_f","dewpoint_c","dewpoint_f","will_it_rain","chance_of_rain","will_it_snow","chance_of_snow","vis_km","vis_miles","gust_mph","gust_kph","uv"
"1680674400","2023-04-05 08:00","0.2","32.4","1","Light freezing rain","10.3","16.6","294","WNW","1018.0","30.06","0.1","0.0","0.0","100","100","-4.5","24.0","-4.5","24.0","0.2","32.4","0.2","32.4","1","100","0","0","2.0","1.0","15.0","24.1","1.0"
"1680678000","2023-04-05 09:00","0.7","33.3","1","Light freezing rain","9.4","15.1","299","WNW","1018.0","30.07","0.2","0.01","0.0","100","100","-3.6","25.6","-3.6","25.6","0.7","33.3","0.6","33.1","1","100","0","0","2.0","1.0","15.5","25.0","1.0"
"1680681600","2023-04-05 10:00","1.1","34.0","1","Patchy rain possible","9.7","15.6","304","NW","1018.0","30.07","0.1","0.0","0.0","99","100","-3.2","26.3","-3.2","26.3","1.1","34.0","1.0","33.8","1","100","0","0","2.0","1.0","15.8","25.4","1.0"
"1680685200","2023-04-05 11:00","1.9","35.4","1","Patchy rain possible","8.6","13.9","319","NW","1018.0","30.07","0.1","0.0","0.0","99","100","-1.9","28.6","-1.9","28.6","1.9","35.4","1.8","35.2","1","100","0","0","7.0","4.0","14.2","22.9","1.0"
"1680688800","2023-04-05 12:00","2.2","36.0","1","Patchy rain possible","6.8","11.0","335","NNW","1018.0","30.07","0.1","0.0","0.0","99","90","-0.9","30.3","-0.9","30.3","2.2","36.0","2.0","35.6","1","100","0","0","7.0","4.0","12.2","19.6","1.0"
"1680692400","2023-04-05 13:00","3.1","37.6","1","Patchy rain possible","5.9","9.5","345","NNW","1019.0","30.08","0.1","0.0","0.0","98","75","0.5","32.9","0.5","32.9","3.1","37.6","2.8","37.0","1","100","0","0","5.0","3.0","10.0","16.0","1.0"
"1680696000","2023-04-05 14:00","3.1","37.6","1","Cloudy","5.1","8.2","354","N","1019.0","30.08","0.0","0.0","0.0","96","66","0.8","33.5","0.8","33.5","3.1","37.6","2.5","36.5","0","0","0","0","2.0","1.0","10.1","16.2","1.0"
"1680699600","2023-04-05 15:00","3.3","37.9","1","Cloudy","4.5","7.2","17","NNE","1018.0","30.07","0.0","0.0","0.0","94","67","1.4","34.5","1.4","34.5","3.3","37.9","2.4","36.3","0","0","0","0","10.0","6.0","7.9","12.8","1.0"
"1680703200","2023-04-05 16:00","3.5","38.3","1","Cloudy","3.8","6.2","65","ENE","1018.0","30.07","0.0","0.0","0.0","94","66","1.9","35.5","1.9","35.5","3.5","38.3","2.6","36.7","0","0","0","0","10.0","6.0","6.6","10.6","1.0"
"1680706800","2023-04-05 17:00","3.1","37.6","1","Partly cloudy","3.5","5.7","143","SE","1018.0","30.07","0.0","0.0","0.0","95","57","1.7","35.0","1.7","35.0","3.1","37.6","2.5","36.5","0","0","0","0","2.0","1.0","6.2","9.9","2.0"
"1680710400","2023-04-05 18:00","2.4","36.3","1","Partly cloudy","1.8","2.9","176","S","1019.0","30.09","0.0","0.0","0.0","97","49","2.4","36.3","2.4","36.3","2.4","36.3","1.9","35.4","0","0","0","0","2.0","1.0","5.8","9.4","2.0"
"1680714000","2023-04-05 19:00","1.9","35.4","1","Partly cloudy","2.2","3.6","202","SSW","1019.0","30.1","0.0","0.0","0.0","97","37","1.3","34.3","1.3","34.3","1.9","35.4","1.4","34.5","0","0","0","0","2.0","1.0","3.8","6.1","2.0"
"1680717600","2023-04-05 20:00","0.9","33.6","0","Overcast","3.4","5.4","203","SSW","1020.0","30.11","0.0","0.0","0.0","97","100","-0.7","30.7","-0.7","30.7","0.9","33.6","0.5","32.9","0","0","0","0","0.0","0.0","6.5","10.4","1.0"
"1680721200","2023-04-05 21:00","0.6","33.1","0","Overcast","3.6","5.8","218","SW","1020.0","30.11","0.0","0.0","0.0","97","85","-1.2","29.8","-1.2","29.8","0.6","33.1","0.2","32.4","0","0","0","0","2.0","1.0","7.4","11.9","1.0"
"1680724800","2023-04-05 22:00","0.3","32.5","0","Cloudy","3.8","6.1","225","SW","1020.0","30.11","0.0","0.0","0.0","96","66","-1.7","28.9","-1.7","28.9","0.3","32.5","-0.2","31.6","0","0","0","0","2.0","1.0","8.1","13.0","1.0"
"1680728400","2023-04-05 23:00","-0.2","31.6","0","Partly cloudy","4.3","6.8","229","SW","1020.0","30.11","0.0","0.0","0.0","95","41","-2.6","27.4","-2.6","27.4","-0.2","31.6","-0.9","30.4","0","0","0","0","2.0","1.0","8.9","14.4","1.0"
"1680732000","2023-04-06 00:00","1.0","33.8","0","Cloudy","4.5","7.2","269","W","1019.0","30.08","0.0","0.0","0.0","88","75","-1.3","29.6","-1.3","29.6","1.0","33.8","-0.8","30.6","0","0","0","0","10.0","6.0","8.7","14.0","1.0"
"1680735600","2023-04-06 01:00","0.9","33.6","0","Overcast","4.5","7.2","271","W","1019.0","30.08","0.0","0.0","0.0","87","100","-1.4","29.4","-1.4","29.4","0.9","33.6","-1.0","30.2","0","0","0","0","10.0","6.0","8.7","14.0","1.0"
"1680739200","2023-04-06 02:00","0.9","33.6","0","Overcast","4.7","7.6","275","W","1019.0","30.08","0.0","0.0","0.0","87","100","-1.5","29.2","-1.5","29.2","0.9","33.6","-1.0","30.2","0","0","0","0","10.0","6.0","11.4","18.4","1.0"
"1680742800","2023-04-06 03:00","0.9","33.6","0","Overcast","4.3","6.8","279","W","1019.0","30.08","0.0","0.0","0.0","87","100","-1.3","29.7","-1.3","29.7","0.9","33.6","-1.0","30.2","0","0","0","0","10.0","6.0","11.0","17.6","1.0"
"1680746400","2023-04-06 04:00","0.7","33.3","0","Overcast","4.0","6.5","276","W","1019.0","30.08","0.0","0.0","0.0","87","100","-1.4","29.5","-1.4","29.5","0.7","33.3","-1.2","29.8","0","0","0","0","10.0","6.0","10.5","16.9","1.0"
"1680750000","2023-04-06 05:00","0.4","32.7","0","Overcast","4.0","6.5","270","W","1019.0","30.09","0.0","0.0","0.0","88","100","-1.8","28.9","-1.8","28.9","0.4","32.7","-1.4","29.5","0","0","0","0","10.0","6.0","10.5","16.9","1.0"
"1680753600","2023-04-06 06:00","0.8","33.4","0","Overcast","4.3","6.8","272","W","1019.0","30.09","0.0","0.0","0.0","87","97","-1.4","29.4","-1.4","29.4","0.8","33.4","-1.1","30.0","0","0","0","0","10.0","6.0","10.2","16.4","1.0"
"1680757200","2023-04-06 07:00","2.1","35.8","1","Partly cloudy","4.7","7.6","280","W","1019.0","30.09","0.0","0.0","0.0","83","44","-0.1","31.7","-0.1","31.7","2.1","35.8","-0.4","31.3","0","0","0","0","10.0","6.0","9.3","14.9","2.0"
"1680760800","2023-04-06 08:00","3.0","37.4","1","Partly cloudy","5.6","9.0","289","WNW","1019.0","30.09","0.0","0.0","0.0","79","47","0.5","32.9","0.5","32.9","3.0","37.4","-0.3","31.5","0","0","0","0","10.0","6.0","7.4","11.9","2.0"
"1680764400","2023-04-06 09:00","4.0","39.2","1","Overcast","6.3","10.1","296","WNW","1019.0","30.09","0.0","0.0","0.0","75","93","1.5","34.6","1.5","34.6","4.0","39.2","-0.1","31.8","0","0","0","0","10.0","6.0","11.0","17.6","1.0"
"1680768000","2023-04-06 10:00","4.8","40.6","1","Overcast","7.4","11.9","298","WNW","1019.0","30.09","0.0","0.0","0.0","71","100","2.0","35.7","2.0","35.7","4.8","40.6","0.1","32.2","0","0","0","0","10.0","6.0","12.2","19.6","1.0"
"1680771600","2023-04-06 11:00","5.9","42.6","1","Overcast","7.8","12.6","298","WNW","1019.0","30.08","0.0","0.0","0.0","68","100","3.2","37.8","3.2","37.8","5.9","42.6","0.4","32.7","0","0","0","0","10.0","6.0","13.0","20.9","2.0"
"1680775200","2023-04-06 12:00","6.7","44.1","1","Overcast","8.3","13.3","298","WNW","1018.0","30.07","0.0","0.0","0.0","64","100","4.1","39.4","4.1","39.4","6.7","44.1","0.4","32.7","0","0","0","0","10.0","6.0","14.8","23.8","2.0"
"1680778800","2023-04-06 13:00","7.4","45.3","1","Overcast","7.6","12.2","299","WNW","1018.0","30.06","0.0","0.0","0.0","61","100","5.1","41.2","5.1","41.2","7.4","45.3","0.4","32.7","0","0","0","0","10.0","6.0","14.5","23.4","2.0"
"1680782400","2023-04-06 14:00","7.8","46.0","1","Overcast","6.9","11.2","296","WNW","1018.0","30.05","0.0","0.0","0.0","60","100","5.8","42.4","5.8","42.4","7.8","46.0","0.5","32.9","0","0","0","0","10.0","6.0","13.5","21.8","2.0"
"1680786000","2023-04-06 15:00","7.0","44.5","1","Overcast","6.9","11.2","290","WNW","1017.0","30.04","0.0","0.0","0.0","59","100","4.8","40.6","4.8","40.6","7.0","44.5","0.6","33.1","0","0","0","0","10.0","6.0","13.8","22.1","2.0"
"1680789600","2023-04-06 16:00","6.9","44.4","1","Overcast","6.7","10.8","283","WNW","1017.0","30.03","0.0","0.0","0.0","62","100","4.8","40.6","4.8","40.6","6.9","44.4","1.1","34.0","0","0","0","0","10.0","6.0","13.9","22.3","2.0"
"1680793200","2023-04-06 17:00","7.4","45.3","1","Overcast","5.8","9.4","267","W","1017.0","30.03","0.0","0.0","0.0","67","100","5.7","42.2","5.7","42.2","7.4","45.3","1.6","34.9","0","0","0","0","10.0","6.0","12.1","19.4","2.0"
"1680796800","2023-04-06 18:00","6.2","43.2","1","Overcast","5.8","9.4","249","WSW","1017.0","30.04","0.0","0.0","0.0","72","100","4.2","39.6","4.2","39.6","6.2","43.2","1.4","34.5","0","0","0","0","10.0","6.0","10.1","16.2","2.0"
"1680800400","2023-04-06 19:00","5.5","41.9","1","Overcast","6.0","9.7","241","WSW","1018.0","30.05","0.0","0.0","0.0","76","100","3.3","38.0","3.3","38.0","5.5","41.9","1.6","34.9","0","0","0","0","10.0","6.0","10.7","17.3","2.0"
"1680804000","2023-04-06 20:00","4.3","39.7","0","Partly cloudy","6.3","10.1","241","WSW","1018.0","30.06","0.0","0.0","0.0","78","58","1.8","35.2","1.8","35.2","4.3","39.7","0.9","33.6","0","0","0","0","10.0","6.0","12.3","19.8","1.0"
"1680807600","2023-04-06 21:00","3.6","38.5","0","Partly cloudy","6.3","10.1","244","WSW","1018.0","30.05","0.0","0.0","0.0","79","50","1.0","33.7","1.0","33.7","3.6","38.5","0.4","32.7","0","0","0","0","10.0","6.0","12.8","20.5","1.0"
"1680811200","2023-04-06 22:00","3.3","37.9","0","Partly cloudy","6.3","10.1","248","WSW","1018.0","30.05","0.0","0.0","0.0","79","50","0.6","33.1","0.6","33.1","3.3","37.9","0.1","32.2","0","0","0","0","10.0","6.0","12.8","20.5","1.0"
"1680814800","2023-04-06 23:00","3.1","37.6","0","Partly cloudy","6.5","10.4","252","WSW","1018.0","30.05","0.0","0.0","0.0","79","30","0.3","32.5","0.3","32.5","3.1","37.6","-0.1","31.8","0","0","0","0","10.0","6.0","13.0","20.9","1.0"
"1680818400","2023-04-07 00:00","1.3","34.3","0","Overcast","6.7","10.8","266","W","1017.0","30.02","0.0","0.0","0.0","82","90","-2.0","28.5","-2.0","28.5","1.3","34.3","-1.4","29.5","0","0","0","0","10.0","6.0","11.0","17.6","1.0"
"1680822000","2023-04-07 01:00","1.1","34.0","0","Patchy rain possible","6.0","9.7","267","W","1017.0","30.02","0.1","0.0","0.0","84","88","-1.9","28.5","-1.9","28.5","1.1","34.0","-1.3","29.7","1","100","0","0","10.0","6.0","12.8","20.5","1.0"
"1680825600","2023-04-07 02:00","0.6","33.1","0","Light freezing rain","5.6","9.0","263","W","1017.0","30.02","0.1","0.0","0.0","85","50","-2.3","27.8","-2.3","27.8","0.6","33.1","-1.7","28.9","1","100","0","0","10.0","6.0","11.6","18.7","1.0"
"1680829200","2023-04-07 03:00","0.8","33.4","0","Light freezing rain","6.0","9.7","258","WSW","1016.0","30.01","0.2","0.01","0.0","85","100","-2.3","27.9","-2.3","27.9","0.8","33.4","-1.5","29.3","1","100","0","0","10.0","6.0","12.5","20.2","1.0"
"1680832800","2023-04-07 04:00","1.0","33.8","0","Light freezing rain","6.9","11.2","264","W","1017.0","30.02","0.3","0.01","0.0","84","74","-2.4","27.7","-2.4","27.7","1.0","33.8","-1.3","29.7","1","100","0","0","10.0","6.0","13.9","22.3","1.0"
"1680836400","2023-04-07 05:00","1.0","33.8","0","Light freezing rain","6.7","10.8","264","W","1017.0","30.02","0.2","0.01","0.0","84","57","-2.3","27.8","-2.3","27.8","1.0","33.8","-1.3","29.7","1","100","0","0","10.0","6.0","13.2","21.2","1.0"
"1680840000","2023-04-07 06:00","1.7","35.1","0","Patchy rain possible","8.3","13.3","273","W","1017.0","30.02","0.2","0.01","0.0","83","96","-2.0","28.4","-2.0","28.4","1.7","35.1","-0.9","30.4","1","100","0","0","10.0","6.0","14.5","23.4","1.0"
"1680843600","2023-04-07 07:00","2.3","36.1","1","Patchy rain possible","9.2","14.8","287","WNW","1017.0","30.03","0.2","0.01","0.0","84","100","-1.5","29.2","-1.5","29.2","2.3","36.1","-0.1","31.8","1","100","0","0","10.0","6.0","14.5","23.4","1.0"
"1680847200","2023-04-07 08:00","3.1","37.6","1","Patchy rain possible","10.3","16.6","293","WNW","1017.0","30.04","0.2","0.01","0.0","87","100","-0.8","30.5","-0.8","30.5","3.1","37.6","1.1","34.0","1","100","0","0","10.0","6.0","13.6","22.0","1.0"
"1680850800","2023-04-07 09:00","3.7","38.7","1","Patchy rain possible","10.1","16.2","298","WNW","1017.0","30.04","0.3","0.01","0.0","88","100","-0.0","31.9","-0.0","31.9","3.7","38.7","1.9","35.4","1","100","0","0","10.0","6.0","13.0","20.9","1.0"
"1680854400","2023-04-07 10:00","4.2","39.6","1","Patchy rain possible","9.4","15.1","302","WNW","1017.0","30.04","0.3","0.01","0.0","88","100","0.7","33.3","0.7","33.3","4.2","39.6","2.4","36.3","1","100","0","0","9.0","5.0","14.7","23.6","1.0"
"1680858000","2023-04-07 11:00","5.0","41.0","1","Patchy rain possible","8.7","14.0","308","NW","1017.0","30.04","0.3","0.01","0.0","86","100","1.9","35.4","1.9","35.4","5.0","41.0","2.9","37.2","1","100","0","0","10.0","6.0","14.1","22.7","2.0"
"1680861600","2023-04-07 12:00","5.8","42.4","1","Patchy rain possible","7.8","12.6","307","NW","1017.0","30.03","0.3","0.01","0.0","83","100","3.1","37.6","3.1","37.6","5.8","42.4","3.1","37.6","1","100","0","0","10.0","6.0","13.1","21.1","2.0"
"1680865200","2023-04-07 13:00","6.6","43.9","1","Patchy rain possible","7.8","12.6","304","NW","1017.0","30.03","0.2","0.01","0.0","81","100","4.1","39.4","4.1","39.4","6.6","43.9","3.5","38.3","1","100","0","0","2.0","1.0","13.0","20.9","2.0"
"1680868800","2023-04-07 14:00","6.8","44.2","1","Patchy rain possible","7.4","11.9","301","WNW","1017.0","30.02","0.2","0.01","0.0","81","100","4.5","40.0","4.5","40.0","6.8","44.2","3.7","38.7","1","100","0","0","10.0","6.0","13.5","21.8","2.0"
"1680872400","2023-04-07 15:00","7.1","44.8","1","Patchy rain possible","6.9","11.2","292","WNW","1017.0","30.02","0.2","0.01","0.0","79","100","5.0","40.9","5.0","40.9","7.1","44.8","3.8","38.8","1","100","0","0","10.0","6.0","13.2","21.2","2.0"
"1680876000","2023-04-07 16:00","7.4","45.3","1","Patchy rain possible","6.3","10.1","282","WNW","1016.0","30.01","0.1","0.0","0.0","78","100","5.5","41.9","5.5","41.9","7.4","45.3","3.8","38.8","1","100","0","0","10.0","6.0","12.4","20.0","2.0"
"1680879600","2023-04-07 17:00","7.1","44.8","1","Patchy rain possible","4.9","7.9","273","W","1016.0","30.01","0.1","0.0","0.0","78","95","5.6","42.1","5.6","42.1","7.1","44.8","3.5","38.3","1","100","0","0","10.0","6.0","10.2","16.4","2.0"
"1680883200","2023-04-07 18:00","6.3","43.3","1","Patchy rain possible","3.6","5.8","243","WSW","1016.0","30.01","0.1","0.0","0.0","81","91","5.3","41.5","5.3","41.5","6.3","43.3","3.2","37.8","1","100","0","0","10.0","6.0","6.3","10.1","2.0"
"1680886800","2023-04-07 19:00","5.4","41.7","1","Overcast","3.6","5.8","218","SW","1017.0","30.03","0.0","0.0","0.0","83","100","4.3","39.7","4.3","39.7","5.4","41.7","2.7","36.9","0","0","0","0","10.0","6.0","6.9","11.2","2.0"
"1680890400","2023-04-07 20:00","4.4","39.9","0","Overcast","3.8","6.1","207","SSW","1017.0","30.04","0.0","0.0","0.0","85","97","3.0","37.4","3.0","37.4","4.4","39.9","2.0","35.6","0","0","0","0","10.0","6.0","8.1","13.0","1.0"
"1680894000","2023-04-07 21:00","4.3","39.7","0","Overcast","3.8","6.1","198","SSW","1017.0","30.04","0.0","0.0","0.0","86","91","2.9","37.2","2.9","37.2","4.3","39.7","2.2","36.0","0","0","0","0","10.0","6.0","7.8","12.6","1.0"
"1680897600","2023-04-07 22:00","4.2","39.6","0","Overcast","4.0","6.5","192","SSW","1017.0","30.03","0.0","0.0","0.0","87","91","2.6","36.8","2.6","36.8","4.2","39.6","2.2","36.0","0","0","0","0","10.0","6.0","8.1","13.0","1.0"
"1680901200","2023-04-07 23:00","4.0","39.2","0","Overcast","3.6","5.8","201","SSW","1017.0","30.03","0.0","0.0","0.0","87","96","2.7","36.8","2.7","36.8","4.0","39.2","2.1","35.8","0","0","0","0","10.0","6.0","7.2","11.5","1.0"
"1680904800","2023-04-08 00:00","4.5","40.1","0","Partly cloudy","4.0","6.5","182","S","1018.0","30.06","0.0","0.0","0.0","83","49","3.0","37.4","3.0","37.4","4.5","40.1","1.9","35.4","0","0","0","0","10.0","6.0","7.8","12.6","1.0"
"1680908400","2023-04-08 01:00","4.6","40.3","0","Cloudy","2.5","4.0","229","SW","1018.0","30.07","0.0","0.0","0.0","82","72","4.1","39.3","4.1","39.3","4.6","40.3","1.8","35.2","0","0","0","0","10.0","6.0","4.7","7.6","1.0"
"1680912000","2023-04-08 02:00","4.6","40.3","0","Overcast","2.5","4.0","264","W","1018.0","30.07","0.0","0.0","0.0","82","87","4.1","39.3","4.1","39.3","4.6","40.3","1.8","35.2","0","0","0","0","10.0","6.0","4.5","7.2","1.0"
"1680915600","2023-04-08 03:00","4.4","39.9","0","Overcast","1.8","2.9","253","WSW","1018.0","30.07","0.0","0.0","0.0","83","92","4.4","39.9","4.4","39.9","4.4","39.9","1.7","35.1","0","0","0","0","10.0","6.0","3.1","5.0","1.0"
"1680919200","2023-04-08 04:00","4.2","39.6","0","Overcast","0.9","1.4","211","SSW","1018.0","30.06","0.0","0.0","0.0","83","100","4.2","39.6","4.2","39.6","4.2","39.6","1.6","34.9","0","0","0","0","10.0","6.0","1.6","2.5","1.0"
"1680922800","2023-04-08 05:00","4.0","39.2","0","Overcast","1.3","2.2","206","SSW","1018.0","30.07","0.0","0.0","0.0","84","100","4.0","39.2","4.0","39.2","4.0","39.2","1.5","34.7","0","0","0","0","10.0","6.0","2.5","4.0","1.0"
"1680926400","2023-04-08 06:00","4.5","40.1","0","Overcast","2.5","4.0","216","SW","1019.0","30.08","0.0","0.0","0.0","82","100","4.0","39.1","4.0","39.1","4.5","40.1","1.6","34.9","0","0","0","0","10.0","6.0","4.0","6.5","1.0"
"1680930000","2023-04-08 07:00","5.3","41.5","1","Overcast","3.6","5.8","237","WSW","1019.0","30.09","0.0","0.0","0.0","77","100","4.2","39.5","4.2","39.5","5.3","41.5","1.6","34.9","0","0","0","0","10.0","6.0","5.4","8.6","2.0"
"1680933600","2023-04-08 08:00","6.7","44.1","1","Overcast","4.9","7.9","263","W","1019.0","30.1","0.0","0.0","0.0","73","95","5.2","41.3","5.2","41.3","6.7","44.1","2.2","36.0","0","0","0","0","10.0","6.0","6.3","10.1","2.0"
"1680937200","2023-04-08 09:00","7.9","46.2","1","Overcast","6.9","11.2","281","WNW","1019.0","30.1","0.0","0.0","0.0","73","100","5.9","42.6","5.9","42.6","7.9","46.2","3.3","37.9","0","0","0","0","10.0","6.0","8.1","13.0","2.0"
"1680940800","2023-04-08 10:00","8.5","47.3","1","Overcast","5.2","8.4","283","WNW","1019.0","30.1","0.0","0.0","0.0","72","100","7.2","44.9","7.2","44.9","8.5","47.3","3.8","38.8","0","0","0","0","10.0","6.0","8.9","14.4","2.0"
"1680944400","2023-04-08 11:00","8.7","47.7","1","Overcast","5.6","8.9","286","WNW","1019.0","30.1","0.0","0.0","0.0","74","100","7.3","45.1","7.3","45.1","8.7","47.7","4.3","39.7","0","0","0","0","10.0","6.0","9.8","15.8","2.0"
"1680948000","2023-04-08 12:00","8.3","46.9","1","Overcast","5.2","8.3","296","WNW","1020.0","30.11","0.0","0.0","0.0","79","100","6.9","44.5","6.9","44.5","8.3","46.9","4.9","40.8","0","0","0","0","10.0","6.0","9.6","15.5","2.0"
"1680951600","2023-04-08 13:00","9.2","48.5","1","Overcast","4.2","6.8","303","WNW","1020.0","30.11","0.0","0.0","0.0","80","100","8.3","46.9","8.3","46.9","9.2","48.5","4.0","39.2","0","0","0","0","10.0","6.0","8.5","13.7","2.0"
"1680955200","2023-04-08 14:00","9.8","49.6","1","Overcast","3.9","6.3","306","NW","1019.0","30.1","0.0","0.0","0.0","76","100","9.1","48.4","9.1","48.4","9.8","49.6","4.0","39.1","0","0","0","0","10.0","6.0","8.1","13.0","2.0"
"1680958800","2023-04-08 15:00","10.0","50.0","1","Overcast","6.7","10.8","322","NW","1019.0","30.09","0.0","0.0","0.0","76","100","8.5","47.3","8.5","47.3","10.0","50.0","4.0","39.2","0","0","0","0","10.0","6.0","7.8","12.6","3.0"
"1680962400","2023-04-08 16:00","10.0","50.0","1","Overcast","6.7","10.8","340","NNW","1019.0","30.1","0.0","0.0","0.0","78","100","8.5","47.3","8.5","47.3","10.0","50.0","3.9","38.9","0","0","0","0","10.0","6.0","7.8","12.6","3.0"
"1680966000","2023-04-08 17:00","9.8","49.6","1","Cloudy","6.0","9.7","353","N","1019.0","30.1","0.0","0.0","0.0","80","84","8.4","47.1","8.4","47.1","9.8","49.6","3.9","39.0","0","0","0","0","10.0","6.0","6.9","11.2","2.0"
"1680969600","2023-04-08 18:00","8.9","47.9","1","Cloudy","4.9","7.9","357","N","1020.0","30.11","0.0","0.0","0.0","84","71","7.7","45.8","7.7","45.8","8.9","47.9","3.9","39.0","0","0","0","0","10.0","6.0","6.7","10.8","2.0"
"1680973200","2023-04-08 19:00","7.9","46.1","1","Cloudy","4.7","7.6","355","N","1020.0","30.13","0.0","0.0","0.0","87","60","6.6","43.9","6.6","43.9","7.9","46.1","4.0","39.1","0","0","0","0","10.0","6.0","6.9","11.2","2.0"
"1680976800","2023-04-08 20:00","6.8","44.2","0","Cloudy","4.3","6.8","7","N","1021.0","30.15","0.0","0.0","0.0","88","67","5.6","42.0","5.6","42.0","6.8","44.2","3.8","38.8","0","0","0","0","10.0","6.0","6.5","10.4","1.0"
"1680980400","2023-04-08 21:00","6.4","43.5","0","Cloudy","3.6","5.8","4","N","1021.0","30.16","0.0","0.0","0.0","89","61","5.4","41.7","5.4","41.7","6.4","43.5","4.0","39.2","0","0","0","0","10.0","6.0","7.9","12.8","1.0"
"1680984000","2023-04-08 22:00","5.0","41.0","0","Partly cloudy","3.1","5.0","352","N","1021.0","30.16","0.0","0.0","0.0","91","50","4.1","39.3","4.1","39.3","5.0","41.0","3.6","38.5","0","0","0","0","10.0","6.0","4.9","7.9","1.0"
"1680987600","2023-04-08 23:00","5.0","41.0","0","Partly cloudy","2.7","4.3","344","NNW","1021.0","30.16","0.0","0.0","0.0","91","55","4.4","39.8","4.4","39.8","5.0","41.0","3.7","38.7","0","0","0","0","10.0","6.0","4.3","6.8","1.0"
